id,name,access,addr:city,addr:district,addr:housenumber,addr:locality,addr:place,addr:postcode,addr:street,addr:unit,alt_name,barrier,created_by,description,designation,disused:leisure,fee,fence_type,landuse,layer,leisure,location,material,name:ar,name:de,name:en,name:es,name:etymology,name:etymology:description,name:etymology:wikidata,name:fa,name:fr,name:hi,name:ml,name:ta,name:ur,name:zh,noname,official_name,old_name,opening_hours,operator,operator:type,parking,short_name,source,source:boundary,source_ref,toilets:access,tourism,type,wall,website,wheelchair,wikidata,wikimedia_commons,wikipedia,latitude,longitude
1271156442,,,,,,,,,,,,,,,,,,,grass,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.6110895,77.2231244
1271156443,,,,,,,,,,,,,,,,,,,grass,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.6115804,77.2232759
1271166611,,,,,,,,,,,,,,,,,,,grass,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.6106503,77.205061
1271166612,,,,,,,,,,,,,,,,,,,grass,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.60709,77.2057208
1271166613,,,,,,,,,,,,,,,,,,,grass,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.6074008,77.2067548
1274070899,Dargah Peer Banwasi Park,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.6379816,77.207049
1274559137,,no,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.593064,77.2441261
1279460301,Pandit Ramkeval Mishra Park,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,sunrise-sunset,MCD,public/government,,,,,,,,way,,,,,,,28.6294865,77.214696
1297694017,Smriti Vatika,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.5859115,77.1766085
1298138145,,private,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,way,,,,,,,28.5760216,77.1950028
1298729762,,private,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,way,,,,,,,28.574197,77.1932999
1298731383,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,way,,,,,,,28.5764189,77.1969331
1301423172,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,way,,,,,,,28.6343557,77.2168693
1311028545,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.6461477,77.1884671
1317316786,New Delhi Municipal Corporation Park,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,Oil And Natural Gas Corporation,,,NDMC Park,,,,,,way,,,,,,,28.6276376,77.2161134
1333246738,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.5878295,77.2154746
1333246739,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.5876736,77.2140307
1333246740,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.5886418,77.215087
1333246741,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.5888652,77.2181681
1333246742,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.5890641,77.2197129
1333246745,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.5868172,77.2185913
1340863310,Bhagwan Mahavir Vanasthali Park,,,,,,,,,,,,,,,,no,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.6044243,77.1777588
1354541584,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.6235999,77.2013044
1354558625,,private,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.6234284,77.2034797
1355428662,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.5885555,77.2141534
1355428663,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.5874682,77.2146188
1355428664,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.5868557,77.215039
1355428665,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.5872069,77.2135592
1355428666,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.5869142,77.2159019
1355428667,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.5868401,77.2169367
1355428668,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.5888591,77.216643
1355428669,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.5888535,77.2167215
1377179176,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.5843668,77.2448564
1380217978,Tikona Park,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.5795378,77.17671
1380222167,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,way,,,,,,,28.5800579,77.1778567
1383796216,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.5910148,77.2413889
1386086655,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.6349506,77.2085047
1386462059,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.5836958,77.211555
1386957477,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,way,,,,,,,28.6405229,77.2042891
1391501975,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.5973832,77.1627443
1391501976,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.5960691,77.1632616
1393241554,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.6322616,77.2099243
1394032044,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.5795976,77.2409822
1394032050,Maharaja Ranjit Singh Park,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,महाराजा रणजीत सिंह पार्क,,,,,,,,,,,,,,,,,,way,,,,,,,28.5795789,77.2401444
1409651794,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.598401,77.2217288
1409651802,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.5744324,77.2297655
1410923210,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.5813876,77.2414426
1411134618,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.5798723,77.1883871
1423096188,Kamla Nehru Park,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,Q3633365,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.6437416,77.2259818
1431677029,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.6484604,77.2082884
1436656168,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.5800694,77.2219033
1450159504,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.6020274,77.1845206
1450159505,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.6033199,77.1856633
1458677850,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.5901813,77.1809399
1462284393,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.6394959,77.2235042
1494117348,Charti Lal Goel Heritage Park,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.652223,77.2357882
1505842341,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.5812828,77.1805094
1505842342,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.581084,77.1800803
1506501735,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,way,,,,,,,28.5802192,77.1782087
1510510469,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.5804071,77.1788167
1516185084,,,,,,,,,,,,fence,,,,,,bars,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.5734888,77.2166679
1530870662,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.5720495,77.210228
1532896602,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.5706149,77.2131348
1532896614,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.5708937,77.2143093
